-2458.93 
-2520.99 
-2670.25 
-2738.20 
-3019.60 
-3059.69 
-3195.32 
-3291.57 
-3278.72 
-3279.15 
-3295.35 
-3343.58 
-3477.66 
-3584.14 
-3529.77 
-3601.22 
-3615.94 
-3619.62 
-3678.31 
-3627.83 
-3622.84 
-3681.90 
-3767.18 
-3817.88 
-3781.18 
-3877.90 
-3953.91 
-4210.79 
-4173.01 
-4156.70 
-4262.92 
-4301.27 
-4291.80 
-4280.13 
-4210.81 
-4220.21 
-4159.01 
-4267.15 
-4283.28 
-4270.52 
-4221.40 
-4273.76 
-4350.13 
-4308.38 
-4246.55 
-4204.15 
-4320.91 
-4480.93 
-4488.43 
-4372.24 
-4335.08 
-4353.88 
-4369.21 
-4446.13 
-4458.91 
-4352.92 
-4295.91 
-4395.77 
-4375.17 
-4311.71 
-4281.55 
-4417.62 
-4499.49 
-4387.14 
-4493.40 
-4438.48 
-4459.88 
-4482.11 
-4425.62 
-4439.00 
-4427.42 
-4314.97 
-4317.81 
-4483.20 
-4603.06 
-4613.25 
-4548.77 
-4586.04 
-4549.87 
-4482.01 
-4426.04 
-4535.50 
-4502.30 
-4515.96 
-4460.09 
-4390.03 
-4310.87 
-4247.90 
-4365.70 
-4366.29 
-4235.55 
-4201.07 
-4185.58 
-4183.18 
-4048.07 
-3867.98 
-3847.97 
-3702.16 
-3800.97 
-3700.25 
-3633.14 
-3618.81 
-3581.92 
-3537.99 
-3499.15 
-3414.88 
-3314.90 
-3230.64 
-3191.54 
-3231.13 
-3306.79 
-3199.55 
-3140.95 
-3196.91 
-3179.56 
-3195.79 
-3262.35 
-3195.24 
-3128.31 
-3145.32 
-3091.24 
-3006.30 
-2984.96 
-2931.64 
-2865.01 
-2832.62 
-2803.31 
-2783.63 
-2781.96 
-2712.77 
-2646.55 
-2593.97 
-2574.30 
-2543.23 
-2550.61 
-2543.04 
-2483.32 
-2467.69 
-2429.88 
-2472.32 
-2445.93 
-2438.01 
-2409.68 
-2450.72 
-2417.68 
-2454.39 
-2457.39 
-2405.11 
-2380.11 
-2394.50 
-2384.56 
-2380.40 
-2396.79 
-2385.28 
-2408.26 
-2361.51 
-2337.84 
-2368.04 
-2330.09 
-2282.33 
-2281.57 
-2250.15 
-2234.07 
-2269.66 
-2355.23 
-2379.54 
-2460.17 
-2419.06 
-2469.63 
-2463.19 
-2471.38 
-2479.29 
-2462.76 
-2518.55 
-2453.99 
-2430.43 
-2449.83 
-2449.88 
-2464.87 
-2423.34 
-2500.07 
-2504.93 
-2542.51 
-2561.02 
-2654.48 
-2735.93 
-2683.88 
-2677.59 
-2628.87 
-2572.06 
-2578.20 
-2552.13 
-2504.71 
-2484.74 
-2414.09 
-2398.06 
-2348.88 
